country,year,party,text,language
at,2008,green,"Statt Willkür und starrer Quoten entscheiden klare Kriterien, wer einwandern soll und darf. Ausbildung, Sprachkenntnisse, Arbeitserfahrung und Verwandte in Österreich entscheiden, wer einwandern darf. Ab fünf Jahren rechtmäßigem Aufenthalt bekommen alle eine Chance. Ab sieben Jahren haben sie das Recht. Damit rückt Österreich vom Rand in die Mitte der EU. Wir wollen keine aggressiven Gegenkulturen – aber auch keinen aggressiven Assimilationsdruck. Die Rechte von Frauen und Kindern sind nicht verhandelbar, aber Kopftuchverbot und Trachtenzwang lehnen wir ab. Vielfalt ist Bereicherung für alle. Das Angebot für Sprachkurse wird ausgebaut, weiterführende Bildungs- und Beratungsleistungen maßgeschneidert angeboten.",de
at,1994,fpö,"Dadurch wurden ,,Auswüchse und die Zunahme der Ausländerfeindlichkeit, Zustände wie in Deutschland, verhindert"". Das waren jetzt Zitate. Zitate des sozialistischen Innenministers, vor drei Wochen in der Presse. Wie heuchlerisch der Gewissensdruck war; ersieht man an der angeblich umstrittensten Forderung des Volksbegehrens: eine 30-Prozent-Grenze für Kinder nichtdeutscher Muttersprache in den Schulklassen.",de
at,1994,fpö,"Lassen wir uns auch nicht in die Irre führen. Unter dem Deckmantel humanitärer Motive versuchen uns manche nach wie vor ein Recht auf Einwanderung einzureden. Dieses Recht gibt es nirgendwo. Hingegen gibt es das Recht auf Heimat und zwar als Bürgerrecht! Wirkliche Humanität sofern es sich nicht um Flüchtlinge handelt beweist man, indem man Wanderungen vorbeugt vor Ort, durch Hilfe: damit jedes Volk von seinem Recht auf Heimat auch etwas hat. Multikulturelle Experimente mit offenen Grenzen dienen einer alten Ideologie. Nur verdeckt weil es ein umgekehrter Ansatz ist: Es handelt sich um nichts anderes als um die alte marxistische Theorie der Umverteilung. Nur daß diesmal nicht das Geld zu den Menschen, sondern die Menschen zum Geld umverteilt werden sollen. Umverteilung führt immer; wie die Geschichte bewiesen hat zur Armut für alle. Verteilt man die Menschen um, ist dies allerdings noch viel gefährlicher. Weil dies zu sozialen Spannungen und Gewalt führt; weil dies auch im Gegensatz zu den bürgerlichen und sozialen Menschenrechten steht. Nicht umsonst wurde den Menschenrechtspakten der UNO das Selbstbestimmungsrecht der Völker vorangestellt, mit dem Wortlaut: ,,Jedes Volk hat das Recht, frei über seinen eigenen Reichtum und seine Ressourcen zu verfügen."" Nicht umsonst unterscheiden die Menschenrechte sorgfältig zwischen allgemeinen Rechten und politischen Rechten von Staatsbürgern. Nicht umsonst enthält auch der Artikel 16 der Menschenrechtskonvention ausdrücklich die Bestimmung, daß ,,politische Tätigkeiten von Ausländern"" eingeschränkt werden können. Macht man davon nicht rechtzeitig Gebrauch, importiert man den Krieg: wie Deutschland den türkisch-kurdischen. Die Freiheitlichen werden jetzt und für die Dauer der Koalition auf diese Verpflichtungen der Regierung gegenüber dem eigenen Volk pochen: sie daran erinnern, daß weder die Flucht aus der Regierungsverantwortung nach Brüssel, noch falsche Humanität von ihrer Verantwortung ablenken können.",de
at,1994,fpö,"Es darf kein Spiel mit der Vergangenheit geben. Weder durch politische Unterstellungen, und schon gar nicht durch eine Verherrlichung von Gewalt. Ob es sich um Narren oder Verbrecher; oder meist um beides zugleich handelt, um braune Wehrsportgruppen mit schwarzen Schuhbändern oder linke Kampfbrigaden mit roten Bändern auf den gleichen Stiefeln, wie jüngst bei einem Antifa-Trainingslager in Deutschland: Wir werden jede Art von Gewalt und Terrorismus schonungslos bekämpfen. Weil antidemokratischer Wahnsinn zu den schlimmsten Arten der Menschenverachtung zählt und am schnellsten das zerstört was uns am wichtigsten ist: die Grund- und Freiheitsrechte. Wir werden aber auch vor dieser Nationalratswahl mit Unterstellungen und Diffamierungen konfrontiert sein, weil viele nicht so demokratisch denken wie wir.",de
at,1994,fpö,",,Wir werden jede Art von Gewalt und Terrorismus schonungslos bekämpfen""",de
at,1994,fpö,"(29) Wer nicht täglich die Codeworte Antifaschismus; Antisemitismus und Ausländerfeindlichkeit strapaziert, darf keinen Zugang zum öffentlichen Leben finden und ist daher auszugrenzen. Wer sich zu seiner Heimat bekennt ist ein Nationalist. Wer für die Familie eintritt ist ein Faschist. Wer die multikulturelle Gesellschaft ablehnt ist ein Rassist. Und wer sich für Leistung und Fleiß stark macht ist ein Reaktionär. Für den kritischen Beobachter wird damit eines klar: In diesem Bereich verlaufen die wichtigsten Konfliktlinien gerade nach dem großen europäischen Umbruch von 1989zw1-schen den Vertretern der offenen und der geschlossenen Zukunftgesellschaft: ,,Es droht von der Linken keinerlei geistige Anregung mehr; sie wird sich allenfalls beteiligen an der Organisation des gesellschaftlichen Zerfalls in Form der politischen Korrektheit"", meint sogar der ,,Spiegel"". Wir arbeiten daher für die freiheitliche Wende hin zu einer offenen Gesellschaft, die nicht darauf verzichten kann, bewährte Tugenden wieder in Kraft zu s etzen. Der linke Hedonismus ist entzaubert, seine Werte haben die Unschuld verloren. Was wir brauchen, ist eine klare Rückbesinnung auf jene Werte und Tugenden, die im Wohlfahrts- und Wachstumstaumel in die Vergangenheit abgeschoben wurden. Ich meine Werte wie Fleiß, Leistungswille, Arbeitsmoral, Disziplin und Ordnung. Ich meine Tugenden wie Bescheidenheit Gemeinsinn, Sparsamkeit und Anstand.",de
at,1994,fpö,"Aber nahezu 100 Millionen werden für obskure Ausländervereine ausgegeben, und Millionen für eine Künstleragentur des ÖGB gezahlt, die, statt Arbeitsplätze zu schaffen, Prostituierte an Nachtlokale vermittelt hat. Ein grundlegender Umbau des Sozialstaats ist daher notwendig. Ich bin beispielsweise für eine einheitliche, steuerfinanzierte Grundpension für alle Bürger; die eine Mindestanzahl anrechenbarer Pensionszeiten nachweisen können. Der derzeitige Pensionsraub, der den ASVG-Versicherten in acht Jahren über 500 Milliarden Schilling an Pensionskürzungen brachte, muß endlich beendet werden.",de
at,1994,fpö,"Laut Wirtschaftsforschungsinstjtut sind derzeit in Österreich tatsächlich rund 300.000 Menschen arbeitslos. Immer mehr Arbeitsplätze wackeln, Produktionsstätten gehen in Billiglohnländer. Die unkontrollierte Zuwanderung drückt das Lohnniveau. Die Arbeitskosten sind zu hoch, um international wettbewerbsfähig zu sein, und die Lohnnebenkosten übersteigen die Nettoeinkommen. Das ist die Folge sozialistischer Arbeitsmarktpolitik.",de
at,1994,fpö,"Einwanderungsstopp und Abbau von Gastarbeitern in Bereichen, wo Österreicher arbeitslos sind. Übergang zum Saisonniermodell nach Schweizer Vorbild.",de
at,1994,fpö,Osterreich ist kein Einwanderungsland,de
at,1994,fpö,"Österreich war immer großzügig bei der Aufnahme echter Flüchtlinge. So soll es bleiben. Aber wir können nicht alle aufnehmen, die bei uns ihr Glück versuchen wollen: Weil unkontrollierte und illegale Einwanderung zu sozialen Spannungen, zu Gewalttätigkeiten und stark steigender Kriminalität führt. Deshalb:",de
at,1994,fpö,-	Einwanderungsstopp bis zu Entspannung auf dem Wohnungs- und Arbeitsmarkt.,de
at,1994,fpö,-	Einführung der Ausweispflicht und Kontrolle illegaler Ausländer sowie deren konsequente Abschiebung.,de
at,1994,fpö,-	Abschiebung straffällig gewordener Ausländer.,de
at,1994,fpö,-	Spätere Einwanderungsquoten müssen sich nach Bedarf Qualifikation und Integrationsbereitschaft der Bewerber richten.,de
at,1994,fpö,-	Keine vorzeitigen Einbürgerungen mehr und kein Ausländerwahlrecht.,de
at,1994,fpö,Wir schützen Opfer; nicht die Täter,de
at,1994,fpö,"Die Kriminalität nimmt zu. Österreich ist nicht mehr so sicher, wie wir es lange Zeit gewohnt waren. Internationales Verbrechen, Bandenwesen und Drogenhandel greifen zunehmend auf Österreich über. Mit einem Wegfall der Grenzkontrollen in der EU wird die Lage verschärft. Deshalb:",de
at,1994,fpö,"-	Lebenslang soll auch lebenslang bedeuten, Beispiele: Haas und Unterweger. Strafen müssen wieder abschreckend wirken. Für sozial-psychologische Experimente ist die Lage zu ernst.",de
at,1994,fpö,"-	Zur Bekämpfung von Bandenverbrechen, Terrorismus und Drogenhandel sind Sonderbehörden mit weitgehenden Kompetenzen einzurichten sowie Strafverschärfungen durchzuführen.",de
at,1994,fpö,"-	Die Exekutive ist zu stärken, personell, finanziell und im Bereich ihrer Ausrüstung.",de
at,1994,fpö,-	Zur Entpolitisierung der Justiz ist in der Staatsanwaltschaft das Weisungsrecht zur Niederschlagung von Verfahren abzuschaffen.,de
at,1999,spö,"Für eine humane Asylpolitik Österreich hat sein Engagement für Flüchtlinge zuletzt auch durch die intensive Hilfe im Zusammenhang mit dem Kosovo-Konflikt bewiesen. Wir werden diese humane Politik fortsetzen und darauf drängen, daß sich auch die anderen europäischen Länder ihrer solidarischen Pflicht nicht entschlagen. Flüchtlinge, deren Existenz in ihrer Heimat bedroht ist, haben ein Recht auf menschenwürdiges Asyl. Auch die Grundrechte jener Menschen, die abgeschoben werden, müssen gewahrt sein. Integration vor Neuzuwanderung Demgegenüber müssen der freiwilligen Zuwanderung enge Grenzen gesetzt werden. Insbesondere d",de
at,2008,övp,"Für qualifizierte Arbeitskräfte aus dem Ausland, die österreichische Firmen dringend benötigen, um Wohlstand für alle zu schaffen, werden wir uns weiter öffnen. Sie sind willkommen. Arbeitsqualität hat für uns zwei Seiten: gute Arbeit und fairer Lohn. Und für Frauen am Arbeitsmarkt gilt es, das Ziel „gleicher Lohn für gleichwertige Arbeit“ weiter zu verfolgen. Schützen müssen wir uns vor Lohn- und Sozialdumping. Eine Einwanderung in die Notstandshilfe wird es mit der Volkspartei nicht geben. Vor allem für Forscherinnen und Forscher – seien es ausländische Staatsbürger oder österreichische, die zurückkommen wollen – werden wir den Zugang auf den österreichischen Arbeitsmarkt erleichtern. Wir wollen eine freie und sichere Gesellschaft. Freiheit ohne Sicherheit kann es nicht geben. Daher müssen wir die Polizei bestmöglich unterstützen und sie nicht in ihrer Arbeit behindern und schlechtmachen. Wir wollen nicht nur eines der sichersten Länder der Welt bleiben, sondern auch die kulturelle Identität unseres Landes verteidigen. Für uns gibt es Regeln, die nicht verhandelbar sind. Bei Asyl-Missbrauch, Kriminalität und Verletzung unserer Grundwerte gibt es Nulltoleranz. Wir setzen auf die Werte einer wehrhaften Demokratie, in der der Rechtsstaat bedingungslos gelten muss. Sicherheit verlangt geschlossenes Auftreten, klare Entscheidungen und konsequentes Handeln der Politik. Zur Vorbeugung von Radikalismen wollen wir über die Sicherheitsnetzwerke eine stärkere und verbindliche Integration der Milieus und Gemeinschaften auf kommunaler, regionaler und nationaler Ebene etablieren. Den friedlichen Dialog der Kulturen werden wir weiter ausbauen.",de
at,2008,övp,"Österreich muss selbst bestimmen, wer zuwandern kann und wer nicht. Eine Zuwanderung in Arbeitslosigkeit und Notstandshilfe wird es mit der Volkspartei nicht geben. Zuwanderung ist nur dann möglich, wenn Arbeit, Unterhalt, Unterkunft und Unbescholtenheit gewährleistet sind. Das Recht auf Asyl gilt allein für tatsächlich verfolgte Flüchtlinge, nicht für Zuwanderung unter dem Deckmantel Asyl. Lange Verfahrensdauern werden wir nicht tolerieren. Sie sind inhuman, weil sie den Asylsuchenden in Ungewissheit lassen, ob er bleiben kann oder nicht. Wer einen Ausweisungsbescheid hat, muss rasch abgeschoben werden, vor allem jene, die straffällig geworden sind. Wer in Österreich Asyl bekommt, muss wissen, dass er nicht tun und lassen kann, was er will. Bei Straffälligkeit muss künftig automatisch überprüft werden, ob tatsächlich noch immer ein Asylgrund vorliegt, ansonsten wird der Asylstatus aberkannt. Viele Menschen sind auch freiwillig wieder in ihre Heimatländer z. B. am Balkan zurückgekehrt, weil dort inzwischen wieder Frieden herrscht. Österreicher/innen unterstützen dort auch zahlreiche Projekte, damit die Menschen wieder wirtschaftlich Fuß fassen können. In Österreich leben mehr als eine Million Menschen mit Migrations-Hintergrund. Das Zusammenleben erfordert klare Regeln. Die ÖVP setzt sich für eine erfolgreiche Integration auf der Basis von Rechten und Pflichten ein. Die Anerkennung unserer Regeln und Traditionen ist ebenso Voraussetzung wie das Erlernen der deutschen Sprache. Es kann nur eine gemeinsame Wertehaltung und Rechtsordnung geben! Zwangsverheiratung, Genitalverstümmelung und Ehrenmorde sind für uns nicht hinnehmbar. Wir werden von jeder/m Zugewanderten 600 Stunden Deutsch verlangen. Wer nach Österreich kommen will, muss bereits in seiner Heimat Deutsch lernen und ein Sprachzertifikat nachweisen. Das muss auch für den Familiennachzug gelten. Wir fordern auch einen Österreich-Kurs, in dem die Zuwanderer etwas über unsere Geschichte, Werte und Kultur lernen.",de
at,2008,övp,• Zusammenleben erfordert klare Regeln,de
at,2008,övp,• Ohne Deutschkurs keine Zuwanderung,de
at,2008,övp,"• Höhere Strafen für „Zwangsverheiratung“, „Ehrenmord“ oder „Genitalverstümmelung“ Ehrendelikte sind eine besonders schlimme Sache. Wer „Kulturverbrechen“ begeht, stellt sich außerhalb unserer Gesellschaft. Österreich ist eine Wertegemeinschaft, bei deren Rechtsordnung wir keinen Millimeter nachgeben dürfen. Für uns sind insbesondere die Rechte der Frauen auf Gleichberechtigung wichtig und hart errungen. Verbrechen, die in anderen Kulturen als „zulässig“ erachtet werden wie „Ehrenmorde“ werden wir nicht tolerieren. Für Delikte, die aus „kulturellen Motiven“ begangen werden, werden wir den Strafrahmen erhöhen. Für „Zwangsverheiratung“, „Ehrenmord“ und „Genitalverstümmelung“ werden wir hohe Mindeststrafen einführen.",de
at,2017,euaus,"Damit es mit dem Lebensstandard in Österreich wieder aufwärts geht, braucht es einen Zuwanderungsstopp, einen effektiven Grenzschutz der österreichischen Staatsgrenze, die immerwährende Neutralität Österreichs als Friedenspolitik und somit den EU-Austritt Österreichs! Zuwanderungstopp insb. aus Afrika & Asien; mehr als 100.000 Illegale rasch Abschieben lückenlose Grenzkontrollen an der österreichischen Staatsgrenze, als eine wichtige Maßnahme gegen Terror, Kriminalität, Auto-Diebstähle, Asylmißbrauch, Lohndumping. Österreich braucht permanente und lückenlose Grenzkontrollen, um die internationale Kriminalität schon an der österreichischen Staatsgenze zu stoppen.",de
at,2019,jetzt,"Wir können zeigen, wie es geht: von der Beseitigung der Kinderarmut über sanften Verkehr bis zu guten Schulen für alle; von einer Grundsicherung im Alter bis zu Mieten, die sich alle leisten können; von der Integration der Willigen bis zur Sicherheit vor politischen und religiösen Extremisten. keine religiösen Symbole in öffentlichen und vom Staat geförderten Schulen DIE RICHTIGEN HIERBEHALTEN UND DIE RICHTIGEN ABSCHIEBEN Bleiberecht für gut integrierte Lehrlinge, die als Flüchtlinge gekommen sind Abschiebung salafistischer Hassprediger und türkischer Regierungsspitzel Verdoppelung der öffentlichen Mittel für Deutschkurse Kopftuchverbot im öffentlichen Dienst – in Schulen, Gerichten, Militär und bei der Polizei 100 Millionen für die Hilfe vor Ort durch das World Food Programme Kontrollierte Fluchtwege statt illegaler Einwanderung: Wiedereinführung der Asylantragsstellung vor Ort NULL TOLERANZ FÜR EXTREMISTEN Verbot der Erdogan-Spitzelvereine ATIB und Milli Görüs Überprüfung der Zusammenarbeit mit der Islamischen Glaubensgemeinschaft Schließung extremistischer Moscheen und Burschenschaften Einführung eines jährlichen BVT-Berichts zu Rechtsextremismus Aufhebung des Verbots für das BVT, die Verbindungen von Extremisten zu politischen Parteien zu untersuchen Verbot des Verkaufs von Schusswaffen an Extremisten Sie lösen keine Probleme, sie verfolgen Sündenböcke: Ausländer. Auch die neue ÖVP will nicht nur Wahlen gewinnen. Eine unbestechliche Opposition, die von Mieten und Schulen bis zur Bedrohung durch den politischen Islam die Sorgen der Menschen ernst nimmt.",de
