country_iso3c	lang	qs_id	text	issue	position
NOR	nor	12951_200509_01628	5.At de som kommer til Norge som  resultat av familiegjenforening ikke  gis rett til ny eller videre familie-gjenforening.	immigration	sceptical
NOR	nor	12951_200509_01629	6.Familiegjenforening for innvandrere  og flyktninger begrenses til dem  som har hatt lovlig opphold i Norge i  minst 5 år og har utvist en plettfri  vandel.	integration	sceptical
NOR	nor	12951_200509_01631	Ved søknad om familie-gjenforening bør det brukes DNA-test for å forhindre slike ekteskap.	immigration	sceptical
NOR	nor	12951_200509_01632	8.At flyselskaper som bringer asyl-søkere uten identitetspapirer til  Norge, bøtelegges og pålegges å  returnere asylsøkerne.	immigration	sceptical
NOR	nor	12951_200509_01633	9.At kirkeasylanter pågripes straks og  sendes ut av landet.	integration	sceptical
NOR	nor	12951_200509_01634	Kirkeasyl har  ingen forankring i norsk lovverk og  er ulovlig.	immigration	sceptical
NOR	nor	12951_200509_01635	10.At innvandrere og asylsøkere som  kommer fra områder med stor syk-domsrisiko gjennomgår en obliga-torisk helsetest.	immigration	sceptical
NOR	nor	12951_200509_01636	11.At tilfredsstillende kunnskaper i  norsk språk og samfunnsforståelse  samt avleggelse av troskapsløfte til  Norge, settes som vilkår for å oppnå  norsk statsborgerskap.	integration	supportive
NOR	nor	12951_200509_01637	For å kunne  bli norsk statsborger, må man gi  avkall på tidligere statsborgerskap.	integration	supportive
NOR	nor	12951_200509_01638	12.At det påses at alle innvandrerforeldre  på samme måte som norske foreldre, overholder sitt foreldrean-svar i henhold til barneloven og sikrer  barns rett til utdanning etter opp-læringsloven og andre relevante lover.	integration	sceptical
NOR	nor	12951_200509_01639	13.Avvikle offentlig støtte til organi-sasjoner og foreninger hvor etnisk bakgrunn eller felles hjemland er  kriterium for medlemskap.	integration	supportive
NOR	nor	12951_200509_01640	14.At alle lover og forvaltningsmessig  praksis som innebærer forskjells-behandling basert på rase, religion,  kultur eller etnisk bakgrunn, avskaffes.	integration	supportive
NOR	nor	12951_200509_01641	15.Ha en aktiv integreringspolitikk som  bygger på at de reglene, normene  og verdiene som skal være felles for  hele befolkningen, må gå foran hensynet til enkeltgrupper.	integration	sceptical
NOR	nor	12951_200509_01642	16.At de som innvilges beskyttelse  gjennom asyl eller oppholdstillatelse  på humanitært grunnlag, kun får mid-lertidig oppholds- og arbeidstillatelse,  og følgelig at de må reise hjem når  forholdene i hjemlandet er trygge.	immigration	sceptical
NOR	nor	12951_200509_01643	17.At opplæring i foreldrenes morsmål  ikke skal være et offentlig ansvar.	integration	sceptical
NOR	nor	12951_200509_01644	18.Sørge for at utenlandske statsborgere  som dømmes for forbrytelser med  strafferamme utover ubetinget fengsel  i 3 måneder, automatisk utvises fra  landet enten etter endt soning eller  ved utlevering for soning i hjemlandet.	integration	sceptical
NOR	nor	12951_200509_01645	19.At oppgivelse av falsk identitet blir  ansett som en kriminell handling og  fører til utvisning.	immigration	sceptical
NOR	nor	12951_200509_01646	20.Norge bør vurdere et eget ID-register  for asylsøkere og flyktninger for å  forhindre at personer oppretter flere identiteter.	immigration	sceptical
NOR	nor	12951_200509_01668	Faren for uroligheter i Europa knyttet til etniske og  religiøse konflikter, samt uenighet om grenser, tilsier at konflikter lett kan oppstå  og at situasjonen kan komme ut av kontroll.	immigration	sceptical
NOR	nor	12951_200509_02152	Dette betyr også at graden  av integrering i samfunnet må henge sam-men med vedkommendes grad av funk-sjonshemning.	integration	supportive
NOR	nor	12951_200509_02424	Fremskrittspartiet anser åpen, objektiv og  aktiv evaluering som et viktig virkemiddel i  arbeidet med å sikre elevene gode lærings-resultater i et godt læringsmiljø.	integration	neutral
NOR	nor	12951_200509_02426	Skolen har en svært viktig funksjon i arbeidet med integrering av innvandrere,  asylsøkere og flyktninger.	integration	supportive
NOR	nor	12951_200509_02427	Integrasjons-arbeidet i skolen må ha som mål å gi barn  av innvandrerforeldre gode norskkunn-skaper samt god forståelse av norsk kultur, tradisjon, dagligliv og lovverk.	integration	supportive
NOR	nor	12951_200509_02428	Fremskrittspartiet forventer at både inn- vandrerforeldre og innvandrerbarn aktivt samarbeider med skolen for å nå dette målet.	integration	supportive
NOR	nor	12951_200509_02430	Fremskrittspartiet er imidlertid  skeptisk til at barn med spesielle lære-vansker nødvendigvis skal integreres i den  ordinære skolen og konstaterer at inklude-ringen i norsk skole har gått for langt og  medvirket til en reduksjon av læringsresul-tatene.	integration	sceptical
NOR	nor	12951_200509_02488	Fremskrittspartiet vil derfor fjerne den  tvungne skriftlige sidemålsundervisningen,  og isteden tilby faget som valgfag.	integration	supportive
NOR	nor	12951_200509_02489	Muntlig  sidemål bør inngå som en naturlig del av  den ordinære norskundervisningen, men  uten at kunnskap i sidemål skal måles med  prøver eller eksamen.	integration	supportive
NOR	nor	12951_200509_02490	Det er viktig at barn med innvandrerbakgrunn  får et godt tilbud om norskopplæring, noe  som vil gjøre det lettere å bli integrert i det  norske samfunnet.	integration	supportive
NOR	nor	12951_200509_02491	Skolegang på norsk skole  er grunnleggende for god integrering.	integration	supportive
NOR	nor	12951_200509_02492	Innvandrerforeldre har et særlig ansvar for at  opplæringsplikten i opplæringsloven for barn  og unge til grunnskoleopplæring følges og at  norsk skole i Norge velges.	integration	supportive
NOR	nor	12951_200509_02493	Fremskrittspartiet mener at opplærings-lovens bestemmelser brytes dersom barn av  innvandrere bosatt i Norge sendes til inn-vandrerforeldrenes opprinnelige hjemland  eller hjemregion for å få grunnskoleopplæring  og vil gjøre lovverket tydeligere og strengere  på dette punktet.	integration	sceptical
NOR	nor	12951_200509_02494	Myndighetene må bruke  tiltak overfor innvandrerforeldre som ikke lar  sine barn få anledning til å bruke retten til  grunnskoleopplæring på norsk skole og vil  utvide rammene for bruk av slike reaksjoner.	integration	sceptical
NOR	nor	12951_200509_03026	Norsk kultur lever i naturlig samvær  med andre kulturer og trenger derfor ikke  egne stimuli for å ta opp i seg nye impulser  – de blir best tatt imot når de ikke blir forsert inn.	integration	sceptical
NOR	nor	12221_200909_00017	. SV kjemper for ikke-diskriminering	integration	supportive
NOR	nor	12221_200909_00018	, rettferdighet	integration	supportive
NOR	nor	12221_200909_00019	og mangfold.	integration	supportive
NOR	nor	12221_200909_00023	. Et samfunn med mye mer demokrati enn i dag, hvor den enkelte har mer makt over egen arbeidsplass og eget samfunn.	integration	supportive
NOR	nor	12221_200909_00025	. Vi vil bekjempe alle former for diskriminering på bakgrunn av kjønn, hudfarge, etnisk tilhørighet, religion, nedsatt funksjonsevne, seksuell orientering, kjønnsuttrykk og status for øvrig.	integration	supportive
NOR	nor	12221_200909_00107	. SV vil kjempe for  at inkludering, ikke frykt, skal ligge til grunn for hvordan etniske og religiøse minoriteter behandles i Norge	integration	supportive
NOR	nor	12221_200909_00108	. I  tillegg vil SV fortsatt gå i front for lesbiske og homofiles rettigheter	integration	supportive
NOR	nor	12221_200909_00120	. Og SV vil ha en human og solidarisk flyktning– og asylpolitikk som tar mer ansvar for de mange i verden som trenger beskyttelse.	immigration	supportive
NOR	nor	12221_200909_00722	. Pensjonsrettighetene til innvandrere med kort botid i Norge må sikres	integration	supportive
NOR	nor	12221_200909_01046	, og arbeidet med å rekruttere søkere med minoritetsbakgrunn må forsterkes.	integration	supportive
NOR	nor	12221_200909_01062	. Etniske minoriteter må sikres deltakelse i rettsapparatet, og bør derfor kvoteres inn	integration	supportive
NOR	nor	12221_200909_01110	. Også innvandring vil være nødvendig for å dekke behovet for arbeidskraft i framtiden	immigration	supportive
NOR	nor	12221_200909_01112	. Norge bør ikke bidra til «brain drain» ved aktiv verving av kvalifiserte fagfolk fra fattige land.	immigration	supportive
NOR	nor	12221_200909_01114	. Ved ledig arbeid skal kvalifiserte ansatte tilbys utvidelse av sitt arbeidsforhold til hel stilling	integration	supportive
NOR	nor	12221_200909_01116	Personer med funksjonsnedsettelser og personer med etnisk minoritetsbakgrunn diskrimineres på arbeidsmarkedet	integration	supportive
NOR	nor	12221_200909_01117	. Kvalifiserte arbeidssøkere blir ikke kalt inn til intervju og mange er i praksis utestengt fra arbeidsmarkedet	integration	supportive
NOR	nor	12221_200909_01118	. I tillegg har mange problemer med å få et arbeid som samsvarer med kvalifikasjonene de har	integration	supportive
NOR	nor	12221_200909_01119	. SV vil arbeide for at denne diskrimineringen opphører, blant annet gjennom kvotering	integration	supportive
NOR	nor	12221_200909_01120	. Det må settes klare måltall for rekruttering av arbeidssøkende med funksjonsnedsettelser og arbeidssøkende med minoritetsbakgrunn.	integration	supportive
NOR	nor	12221_200909_01122	. Arbeidsløse må også få muligheten til etter– og videreutdanning	integration	supportive
NOR	nor	12221_200909_01216	SV ser positivt på arbeidsinnvandring	immigration	supportive
NOR	nor	12221_200909_01217	. Forutsetningen for dette er at utenlandske arbeidstakere har de samme lønns– og arbeidsvilkårene som norske arbeidstakere.	integration	supportive
NOR	nor	12221_200909_01218	Sosial dumping er en trussel mot lønns– og arbeidsvilkår  i Norge	immigration	sceptical
NOR	nor	12221_200909_01272	I områder med minoritetsspråklige barn, må tilbudet av flerspråklige barnehager sikres	integration	supportive
NOR	nor	12221_200909_01434	Lik rett til utdanning er et grunnprinsipp i en solidarisk kunnskapspolitikk	integration	supportive
NOR	nor	12221_200909_01449	. SV mener det må satses sterkere på konkrete tiltak for å bekjempe mobbing, rasisme og diskriminering på grunnlag av kjønn, seksuell orientering og religion	integration	supportive
NOR	nor	12221_200909_01461	. Gode kunnskaper i eget språk gjør det enklere å lære norsk, og er en styrke for den videre læringen	integration	supportive
NOR	nor	12221_200909_01462	. SV mener minoritetsspråklige barn og unge skal få tilpasset morsmålsopplæring i form av lese– og skriveopplæring og tospråklig fagopplæring på morsmålet sitt	integration	supportive
NOR	nor	12221_200909_01463	. Det skal være mulig å velge morsmål som andre fremmedspråk både i ungdomskolen og på videregående skole	integration	supportive
NOR	nor	12221_200909_01530	SV vil arbeide for at rekrutteringen til høyere utdanning blir mindre avhengig av kjønn, klasse og etnisitet	integration	supportive
NOR	nor	12221_200909_01713	God infrastruktur er viktig for å skape bedre vilkår for verdiskaping, sysselsetting og bosetting i Norge	integration	supportive
NOR	nor	12221_200909_01956	Et hovedmål med kulturpolitikken må være å sikre alle tilgang til et mangfoldig kulturtilbud.	integration	supportive
NOR	nor	12221_200909_01971	SV ser retten til kulturell deltakelse som en grunnleggende rettighet.	integration	supportive
NOR	nor	12221_200909_01972	SV vil derfor påse at Kulturloven følges opp med konkrete tiltak, slik at alle innbyggere i Norge faktisk sikres adgang til kunst og kulturopplevelser gjennom fysisk tilrettelegging, rimelige priser og fleksible åpningstider, uavhengig av inntekt, bosted, funksjonsevne, alder eller etnisk bakgrunn.	integration	supportive
NOR	nor	12221_200909_02010	Kulturpolitikken må bedre reflektere at Norge er et flerkulturelt samfunn.	integration	supportive
NOR	nor	12221_200909_02011	Offentlige kulturinstitusjoner, arkiver, bibliotek og museer skal ha tilbud som avspeiler den flerkulturelle virkeligheten.	integration	supportive
NOR	nor	12221_200909_02012	SV vil skape møteplasser mellom majoritets– og minoritetskulturer, og øke støtten til aktører på det flerkulturelle feltet.	integration	supportive
NOR	nor	12221_200909_02013	Vi ønsker å bedre rekrutteringen av kunstnere med minoritetsbakgrunn til blant annet de nasjonale kulturinstitusjonene, og er positive til kvoteringsordninger for å nå dette målet.	integration	supportive
NOR	nor	12221_200909_02024	Likestillingsarbeidet må også bekjempe etnisk diskriminering og aldersdiskriminering i kulturlivet.	integration	supportive
NOR	nor	12221_200909_02073	For å sikre sosial og kulturell integrering av minoritetsspråklige i nynorskområder må det utvikles flere og bedre læremidler på nynorsk for disse.	integration	supportive
NOR	nor	12221_200909_02078	. Også minoritetsspråkene i Norge må få høyere status i det offentlige rom.	integration	supportive
NOR	nor	12221_200909_02109	. I samarbeid med skoler, barnehager og SFO, fritidsklubber, helse– og omsorgsinstitusjoner, arbeidsplasser, NAV-kontorer eller asyl– og flyktningemottak kan friluftslivet og idretten bidra til bedre folkehelse, forebygging og inkludering.	integration	supportive
NOR	nor	12221_200909_02123	Ikke minst er det viktig at idrettsmiljøene gjenspeiler det flerkulturelle samfunnet, siden idretten er en av de viktigste arenaene for integrering.	integration	supportive
NOR	nor	12221_200909_02157	SV vil derfor foreslå utvidede rammer for lønnsoppgjøret i offentlig sektor, en likelønnspott, for å nå dette målet.	integration	supportive
NOR	nor	12221_200909_02246	SV vil også styrke det holdningsskapende arbeidet mot kjøp av sex, med fokus på skadevirkninger av prostitusjon.	integration	supportive
NOR	nor	12221_200909_02255	Muligheten for asyl for traffickingofre må forenkles	immigration	supportive
